gauge_id,p_mean,pet_mean,frac_snow,aridity,high_prec_freq,high_prec_dur,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,soil_depth_pelletier,soil_porosity,soil_conductivity,sand_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,q_mean,runoff_ratio,baseflow_index,stream_elas,carbonate_rocks_frac,geol_permeability
6344600,1.136924025,2.12980319,0.162624033,1.873303003,25.2,1.565217391,47.02779,-103.05324,796.57,7.89802,402.5,1.213687151,0.453138791,0.830512448,18.5072466,20.84240652,0,1.291715182,1.090295183,0.504651094,0.357330672,0.051663551,0.045441516,0.163255334,2.42996969,0,-13.0372
6350000,1.077960301,2.174678713,0.164913328,2.017401486,24.05,1.541666667,46.42667,-102.55183,833.77,7.61453,1501.05,1.410562837,0.451919736,0.863426101,16.92900248,17.80665044,0,1.372987574,1.190109545,0.503756354,0.370441094,0.04480316,0.041562904,0.252460652,1.861888413,0,-13.0304
6352000,1.095667351,2.334641492,0.168403956,2.130794068,24.15,1.468085106,46.15417,-102.47405,840.97,7.25043,1441.83,1.52917342,0.448029904,0.966925684,18.64187107,16.08890617,0,1.327413869,1.145450322,0.499443683,0.367105674,0.052164786,0.047610057,0.236326012,1.940234969,0,-12.9728
6353000,1.135227926,3.043099658,0.155792226,2.680606764,23.45,1.443076923,46.09167,-101.33374,767.71,9.54494,4526.51,1.824680307,0.446695754,1.00208863,19.47689731,15.80892163,1.00E-04,1.244105809,1.057174541,0.491669093,0.350440526,0.04258435,0.037511718,0.268675664,2.720722846,0,-13.1298
6354000,1.138187543,2.640713333,0.1592635,2.320103879,22.65,1.442675159,46.37611,-100.93444,743.88,9.74186,10598.19,2.142412278,0.445902303,1.028325205,20.05646316,15.43917707,1.00E-04,1.265671814,1.078568941,0.495896608,0.354507861,0.049805679,0.043758763,0.304447951,2.27063246,0,-13.0703
6360500,1.187192334,2.279332005,0.152009123,1.919934909,23.15,1.433436533,45.25582,-100.84292,802.48,10.51138,12654.96,6.026592692,0.441196702,1.055526802,19.13510392,14.49241262,1.00E-04,0.989619968,0.798461134,0.415567689,0.272846158,0.060727551,0.051152243,0.287935161,4.107077198,0,-15.4093
6404000,1.540819986,2.408609336,0.191294359,1.563199697,24.85,1.488023952,43.87249,-103.33658,1506.1,44.57631,151.83,0.928853755,0.443142526,1.296353935,24.76907304,16.39871931,0.7102,2.046277158,0.985466221,0.676336206,0.141667131,0.160843706,0.104388382,0.488509225,4.076701752,0,-14.0612
6406000,1.428150582,2.371293785,0.167832878,1.66039479,24.25,1.492307692,43.82805,-103.19602,1337.4,35.11128,436.34,1.572423398,0.445307907,1.267868713,27.85376033,17.34493779,0.5327,1.686327746,0.942389006,0.589306094,0.178925809,0.115858711,0.081124996,0.700473125,3.083833941,0.060469622,-14.3357
6408700,1.838093087,2.353210281,0.373160739,1.280245433,22.6,1.434920635,44.13665,-103.85854,2018.14,35.35106,20.8,0.93877551,0.45507,0.903525694,27.46666664,29.53333332,0.9795,2.652343563,1.654798144,0.739318932,0.209748193,0.635110685,0.345526943,0.977555474,1.086196104,0.83954939,-12.233
6409000,1.733442847,2.602917454,0.343337177,1.501588274,22.85,1.437106918,44.01359,-103.83048,1960.28,31.3792,205.33,0.968481375,0.452628378,0.95868191,27.12038814,27.20490879,0.7952,2.395057128,1.578700659,0.6906289,0.231701222,0.181760959,0.104855467,0.866767567,1.324290169,0.764987789,-12.5115
6431500,1.965182752,2.906362272,0.369931442,1.478927225,20.7,1.422680412,44.48248,-103.86159,1889.64,36.22756,427.1,0.997194951,0.449610356,1.103582929,32.04691491,24.83627463,0.9044,3.007616209,2.111348134,0.763443378,0.275231405,0.376538413,0.191604782,0.880856932,1.219152413,0.62267214,-12.9291
6440200,1.316009582,2.364042998,0.14080585,1.796372176,24.25,1.413994169,43.96888,-101.76709,756.84,9.79001,649.19,7.405132906,0.459288866,0.684760226,13.91611485,20.19025028,0,0.867418572,0.687038697,0.370097406,0.227159957,0.072299801,0.054938658,0.098129712,3.039039284,0,-15.9866
6441500,1.309505818,2.335091075,0.131508247,1.783184956,23.05,1.414110429,44.32665,-100.3843,683.42,12.47192,8152.55,11.90347839,0.45987561,0.511619909,9.006174304,24.28185127,5.00E-04,1.064739185,0.869384474,0.439278271,0.28950647,0.060235298,0.045998496,0.260107644,1.967872172,0,-15.0168
6447000,1.313160849,2.725462587,0.142712538,2.075497903,23.3,1.403614458,43.7525,-101.52487,1057.12,14.40932,12849.71,9.988144205,0.443929517,1.0254929,16.69062993,9.957752783,0.0358,1.018930921,0.798918072,0.416559935,0.247807625,0.048286336,0.036771075,0.329689842,1.973240654,0.014297076,-14.9252
6447500,1.437181383,2.415818809,0.155649176,1.680942182,25.25,1.414565826,43.16667,-101.63015,1040.9,6.49678,826.61,36.62808642,0.427411803,1.708900187,43.18259481,8.618263909,0,0.991240632,0.780478432,0.423203196,0.25629327,0.072082617,0.050155546,0.666651653,1.16837964,0,-14.3476
6450500,1.471411362,2.36722512,0.144339853,1.608812587,24,1.420118343,43.60139,-100.74986,912.42,10.41664,4111.27,23.87817877,0.416894347,1.705509009,50.05913609,7.800461117,1.00E-04,1.139129389,0.91752714,0.47069377,0.293508475,0.098503887,0.066945172,0.715382782,1.457847918,0,-14.5376
6452000,1.382093087,2.409193128,0.131326768,1.743148237,22.2,1.418530351,43.74833,-99.55649,923.24,12.73758,25791.04,11.87902837,0.442592866,0.884179246,21.65768078,14.81874249,0.0242,1.102010497,0.884343312,0.452366391,0.281297705,0.065767546,0.047585468,0.429282705,2.869282442,0.009632808,-14.9098
6453600,1.7176564,2.385833238,0.128318993,1.389004948,25.25,1.402777778,42.81099,-98.17586,569.46,12.77542,2101.42,22.30145773,0.447617169,0.751558339,27.01896378,20.0042596,0.0217,1.497189276,1.229623782,0.578954405,0.357184104,0.117705758,0.068526952,0.495838897,3.39803935,0.003538608,-15.5719
6464500,1.546439425,2.40168104,0.131171471,1.553039195,25.15,1.416901408,43.02889,-99.78067,768.53,9.07924,2914.04,30.03059924,0.405836407,2.986246535,58.98356138,6.890572577,0.0109,1.296177599,1.052432688,0.530486157,0.337521488,0.084501854,0.054642848,0.63029096,1.908287211,0,-14.8514
6468170,1.30774538,2.065571773,0.143378889,1.579490782,25.05,1.419263456,47.55805,-98.86289,516.41,4.68375,2809.1,46.11212675,0.434500916,1.772915147,44.45819557,17.05438024,0.003,1.864350217,1.670750243,0.645162444,0.507387065,0.076611789,0.058583108,0.341759949,2.462768765,0,-13.7404
6468250,1.319754962,2.850338289,0.144027317,2.159748112,25.25,1.422535211,47.39972,-98.79761,508.66,4.53343,3242.61,46.11970958,0.432603343,1.817085113,45.84773943,16.53213345,0.0031,1.885928678,1.687467901,0.648196083,0.506212613,0.076582573,0.058027873,0.372291367,2.794337778,0,-13.6027
6470800,1.557598905,2.105190897,0.147189465,1.351561618,24.95,1.393854749,46.22524,-98.07177,423.26,3.54676,1071.14,49.85863268,0.436004881,1.674946032,43.73978623,18.29283968,0.0061,2.206875261,2.009665053,0.700221525,0.558942579,0.055263142,0.0354797,0.365344763,4.613983341,0,-13.6636
6477500,1.680016427,2.335321684,0.132381125,1.390058839,24.6,1.374301676,43.7764,-98.24567,466.03,5.211,1512.44,44.89912629,0.44923837,0.952791619,31.20776085,30.63345586,0,1.470616892,1.216811665,0.578604955,0.370566197,0.066567328,0.039623022,0.267754551,3.528986924,0,-13.9939
6479215,1.806774812,2.179105859,0.164751422,1.20607496,25.7,1.378016086,45.1808,-97.18619,569.24,6.43082,175.28,41.9248366,0.439734333,1.266051584,40.20576072,21.34822208,0,1.986266752,1.729617949,0.668252396,0.47833698,0.214106095,0.118501815,0.351772751,3.240032532,0,-13.2286
6479438,1.76455989,2.2410059,0.159799257,1.27000841,26.1,1.392,45.00608,-97.16508,554.25,5.06923,951.91,43.27130045,0.451412639,1.025164732,30.0584018,21.05421816,0.0027,1.924086504,1.682838174,0.660582262,0.481337077,0.142132294,0.080548297,0.417964755,2.675737413,0,-13.6154
6601000,2.115007529,2.401577467,0.105879368,1.135493578,25.4,1.365591398,42.32158,-96.48768,415.2,9.0517,450.2,20.47513812,0.475715257,0.775705319,16.00936521,17.70660579,0.0365,2.344141577,2.15082471,0.741528526,0.573016111,0.356557938,0.168584713,0.685294376,2.57809554,0,-15.955
6614800,2.917613963,3.775497112,0.760476738,1.294035866,12.15,1.233502538,40.49609,-105.86501,3296.83,145.84396,4.03,0.571428571,0.4245825,2.489729607,28.46666681,6.6666667,0.821,1.030555606,0.744444489,0.408611089,0.199999988,1.812587522,0.621256802,0.504922933,1.555707688,0,-13.1665
6622700,2.257149897,3.331293812,0.717691989,1.47588506,14.3,1.259911894,41.37024,-106.52058,2837.34,71.34178,98.7,2.2,0.421750151,2.389829302,51.98018597,15.66284635,0.7496,2.141258975,1.355784647,0.676669484,0.219318096,1.179924722,0.522749829,0.48384653,1.386011059,0.006001171,-14.2348
6623800,2.868472279,3.046182177,0.753935609,1.061952803,14.85,1.280172414,41.02358,-106.82477,2970.51,90.87092,187.66,1.14,0.422302599,2.313504993,52.80309385,15.8219025,0.9211,1.901203648,1.296218246,0.639474434,0.228084555,1.431321767,0.498983998,0.527019104,1.641115121,0,-13.8248
6632400,2.246401095,3.275386557,0.74451187,1.458059544,15.7,1.308333333,41.58525,-106.22279,3001.56,69.03992,162.99,2.518796992,0.425755247,2.167167602,46.7856286,15.45792328,0.7266,1.860953179,1.16036235,0.629400584,0.214807355,1.10150645,0.490342732,0.465671307,1.361311196,0,-13.54
6746095,2.754986995,2.98640653,0.728744289,1.084000228,12.7,1.233009709,40.53998,-105.88279,3370.38,121.42221,8.9,0.588235294,0.420326459,2.77078955,44.33446013,8.31047615,0.821,1.622793972,1.113769408,0.57633323,0.223475679,3.114037646,1.13032753,0.502216262,1.607572232,0,-13.556
6784000,1.745111567,2.476443956,0.115205161,1.419074862,24.6,1.277922078,41.03244,-98.74053,790.29,7.87218,6019.74,29.85252122,0.447473185,1.1654838,37.59028671,11.07202563,0.0143,1.429636165,1.196022767,0.566173065,0.369921948,0.091202706,0.05226182,0.728175056,0.793128909,0,-15.2
6803510,2.104924025,2.495444189,0.094047593,1.185526964,24.9,1.313984169,40.89311,-96.68155,373.26,8.11686,113.28,28.74619289,0.466874198,0.640205086,17.8987947,34.35003655,0,1.588085701,1.355003149,0.619456819,0.424149607,0.273278936,0.129828408,0.409176493,1.834877352,0,-15.2
6803530,2.142568104,2.486346817,0.099195858,1.160451709,24.3,1.259067358,41.0157,-96.54428,377.45,8.30034,309.75,30.16359918,0.472814914,0.584156949,14.06835279,32.99466268,0,1.790775133,1.622380918,0.664271847,0.508359287,0.271151294,0.126554341,0.415911802,2.199876692,0,-15.2
6814000,2.400602327,2.577198166,0.090284209,1.073563137,24.5,1.237373737,39.94778,-96.10862,401.18,7.57575,713.83,28.57692308,0.459086543,0.692078117,22.40651639,38.09784725,0.0044,1.536557268,1.286635222,0.607817628,0.395587607,0.42130046,0.175497814,0.280141865,3.347270219,0.044336658,-15.2504
6847900,1.575601643,3.305606831,0.102382585,2.097996563,24.65,1.325268817,39.76985,-100.10078,885.8,6.55023,1536.19,41.14765101,0.474609751,0.847090362,17.5606333,14.74094453,0.001,0.922368767,0.659688667,0.418650602,0.213876991,0.012180734,0.007730846,0.452948639,1.235877174,0,-13.6252
6853800,1.945875428,2.851628638,0.104135742,1.465473379,23.9,1.19201995,39.89925,-98.25043,559.13,6.65393,589.43,36.09227468,0.474954611,0.713651229,15.49647603,21.73079066,0,1.129236667,0.842923273,0.498530645,0.257662263,0.105075087,0.053998877,0.402947024,2.54937581,0.00404778,-13.8726
6876700,2.055776865,2.679570048,0.079611385,1.303434285,25.7,1.317948718,39.13907,-97.83696,448.53,8.37527,1056.44,13.81156716,0.473513183,0.602025248,14.28517964,30.27530378,0,1.148474955,0.838265115,0.497010172,0.249108175,0.159938967,0.07779977,0.347243158,3.671325963,0.287128157,-14.044
6878000,2.229780972,2.893592279,0.072786712,1.297702472,25.4,1.282828283,39.03111,-97.04029,393.93,6.59798,776.42,5.666946309,0.466966806,0.646352752,18.62359646,31.31807258,0,1.42427378,1.116975991,0.552988962,0.30389182,0.283433846,0.127112864,0.345768196,3.505925493,0,-15.7131
6879650,2.623746749,2.644288789,0.067249734,1.007829277,23.25,1.226912929,39.10195,-96.59521,402,11.67178,11.51,1,0.4741817,0.458563857,10.58361985,42.67448603,0.0311,2.349115785,2.075938214,0.698437934,0.517456714,0.476242834,0.181512501,0.32626533,2.451304279,0.587737799,-13.7376
6885500,2.445574264,2.866789185,0.084298726,1.172235588,24.95,1.2200489,39.68192,-96.44289,394.81,8.30284,1062.87,34.33333333,0.461038366,0.608027425,20.02172698,41.97508573,0.0076,1.509472028,1.294287568,0.604439141,0.411876673,0.4406362,0.180176986,0.266185037,3.292113079,0.051152334,-13.0409
6888500,2.638001369,2.728151034,0.070371966,1.034173472,24.4,1.22,39.06265,-96.15025,412.34,10.57049,842.35,2.90830721,0.4752898,0.459428448,10.12838703,41.42672966,0.0139,2.291766461,2.009912397,0.694714006,0.494829107,0.601944344,0.228181968,0.368947597,2.309151011,0.399676375,-14.0259
6889200,2.589623546,2.621313196,0.07161525,1.012237165,24.45,1.24744898,39.23833,-95.8886,347.72,8.52093,385.66,29.01587302,0.464106585,0.571872693,17.60182513,40.43010222,0.0174,2.176238641,1.882671429,0.680795507,0.446230825,0.569652697,0.219975099,0.272526421,2.285873778,0.164813592,-13.6113
6889500,2.619830253,2.628446899,0.069599736,1.003289009,25,1.278772379,39.09938,-95.72495,335.49,8.09609,748.58,30.01788756,0.464452467,0.571646996,17.53550288,40.47109704,0.0149,2.197939528,1.90793719,0.681450571,0.450941671,0.569975543,0.217562013,0.268283922,2.056477399,0.089596309,-13.3897
6892000,2.774991102,2.620075236,0.071517825,0.944174284,24.9,1.29015544,39.11633,-95.01088,304.55,9.14485,1092.72,30.83542789,0.464544777,0.612546662,17.62716578,35.76335577,0.067,1.762121272,1.4956391,0.653167004,0.412264662,0.631079373,0.22741672,0.237709068,1.629986398,0.252337964,-12.7532
6903400,2.771672827,2.431550157,0.097926268,0.877286141,23.4,1.206185567,40.95189,-93.25985,322.12,4.78235,481.42,42.90013141,0.462641692,0.69274267,21.23387887,32.9897293,0.222,1.993224836,1.728730995,0.694065576,0.467867883,0.716030142,0.258338623,0.187265118,2.953357312,0,-16.4877
6906800,3.190375086,2.656419713,0.060450474,0.83263555,24.05,1.31420765,38.70225,-92.97883,279.08,8.38096,1414.75,4.420657277,0.475249255,0.592431084,13.10863415,30.05524826,0.3516,2.580401525,2.174763762,0.713011099,0.40574105,0.917229115,0.287498833,0.194642402,2.485835687,0.59709109,-12.6822
6910800,2.667686516,2.716138563,0.061306636,1.018162571,24.9,1.23573201,38.56701,-95.96163,376.84,6.45264,444.6,6.113235294,0.47539367,0.457751413,9.990788394,41.67408117,0.0074,2.363646076,2.077084762,0.699882226,0.496130723,0.577235618,0.216380603,0.217499256,2.528403805,0.172422728,-14.96
6911900,2.665383984,2.671907474,0.06185316,1.002447486,25.25,1.225728155,38.71069,-95.83603,367.43,6.40301,293.06,4.665178571,0.47621613,0.458459564,9.636699874,40.81015191,0.0178,2.218012908,1.924993184,0.682986902,0.461675622,0.578259821,0.216951788,0.203666625,2.850266906,0.064014109,-15.0593
6917000,3.020013689,2.753761629,0.051070205,0.911837466,25.1,1.328042328,38.01897,-94.71367,296.09,6.4432,765.78,3.294067068,0.470639868,0.553761738,12.58962056,32.32327486,0.0592,1.952737428,1.632054312,0.654922466,0.383810724,0.867472661,0.287241301,0.218726497,2.300955965,0.639892897,-13.0012
6918460,3.229486653,2.753408104,0.049858847,0.852583831,23.95,1.270557029,37.40237,-93.80203,372.29,8.23995,650.69,3.811534501,0.469608087,0.61326967,15.49141794,31.65725357,0.1134,3.043960526,2.546021934,0.743258547,0.400384819,0.995544025,0.308266957,0.520716189,2.774287433,0.829175357,-12.3177
6919500,3.316985626,2.852089309,0.049446608,0.859843735,23,1.18251928,37.8342,-93.87549,304.29,6.03069,1069.42,6.089028213,0.460973122,0.800074211,17.71536417,22.59737487,0.243,2.894626838,2.456814344,0.734423445,0.41950407,0.791486203,0.238616109,0.281590786,2.441592812,0.439445499,-14.382
6921070,3.24154141,2.752118713,0.060123837,0.849015442,23.9,1.306010929,37.68265,-93.37033,374.14,9.47519,712.59,3.835032437,0.470005885,0.606411333,15.06409057,31.79249816,0.2784,3.040523408,2.534236677,0.74548284,0.4026757,0.961355439,0.296573549,0.353497285,2.408414652,0.991134088,-11.8062
6921200,3.232652977,2.738147201,0.057255427,0.847027881,24.45,1.241116751,37.75047,-93.26618,338.33,8.87458,323.62,3.4,0.471522339,0.593572334,14.36550302,32.1984416,0.2526,3.249178207,2.75624567,0.771078999,0.43079357,0.834180666,0.258048319,0.292007439,2.94907115,1,-11.8
6934000,3.256001369,2.701932841,0.064590884,0.829831605,22.3,1.232044199,38.38881,-91.81989,334.86,11.8533,8264.9,2.393399771,0.471115027,0.605671664,15.49968642,32.09572516,0.5897,3.923578584,3.398462946,0.801395108,0.451681524,0.931778388,0.286172603,0.521236764,2.864718832,0.926072991,-11.9044
7014500,3.284264203,2.772139603,0.066115361,0.844067174,21.4,1.233429395,38.15853,-91.10846,330.14,11.88533,3845.5,2.859884837,0.469679978,0.644851088,17.00950326,30.17980402,0.7777,4.616652366,4.101393252,0.84684132,0.493124473,0.857725844,0.261162255,0.533759472,2.818550071,0.532724008,-12.2049
7056000,3.617371663,2.804692868,0.052745706,0.775339979,23.75,1.25,35.98318,-92.74755,459.08,41.947,2149.36,1.04896,0.450885808,0.892696033,22.49397244,24.23865106,0.8844,4.958108585,4.398442079,0.870985014,0.491920607,1.2812132,0.354183457,0.404146771,2.23343477,0.282174135,-14.0789
7057500,3.261271732,2.773481561,0.056439437,0.850429461,25.55,1.2775,36.62303,-92.24813,324.68,11.24276,1456.44,2.403631285,0.466882661,0.671972225,18.84643725,30.69026477,0.584,4.092280944,3.514623645,0.808381133,0.432314136,1.258117201,0.38577503,0.699977299,1.79648821,0.998044239,-11.8017
7060710,3.696503765,3.047528679,0.050998483,0.824435432,24.05,1.2025,35.99535,-92.21265,272.84,18.02579,150.03,1,0.459582352,0.741097604,23.80027224,31.40749249,0.8541,5.458821793,4.818213063,0.899455276,0.484819941,0.767293025,0.207572635,0.326313185,2.058198779,0.857283609,-11.9212
7066000,3.287924709,2.753928364,0.056231314,0.837588633,26.9,1.271867612,37.15408,-91.35816,343.23,10.30686,1053.5,2.24872449,0.470688679,0.591005749,15.28462033,34.07340648,0.693,4.614631307,4.071827363,0.844997813,0.478574462,1.168394691,0.355359321,0.589871241,1.320219025,0.636085187,-12.055
7067000,3.44280219,2.757459576,0.055720413,0.800934652,25.1,1.251870324,36.99138,-91.01351,325.61,11.97771,4349.01,2.119987518,0.469624417,0.59081599,15.82201268,34.8873637,0.7931,4.829520607,4.275783873,0.859879552,0.486571179,1.207189953,0.350641683,0.679047591,1.291561375,0.527255314,-12.131
7068000,3.404091718,2.747049719,0.055510761,0.806984637,23.8,1.249343832,36.622,-90.84762,293.5,12.0651,5318.59,2.158069459,0.469501673,0.592136676,15.89186146,34.95103612,0.7417,4.914129169,4.357757917,0.864947961,0.489495022,1.333882122,0.391846705,0.71814216,1.777904263,0.476526145,-12.1665
7071500,3.338821355,2.77022152,0.053355687,0.829700432,25.15,1.276649746,36.64868,-91.20082,283.07,10.03191,2023.77,2.841789052,0.467200433,0.608500426,17.20225317,36.14153345,0.5914,4.330998673,3.768530474,0.824529931,0.451512136,0.96130966,0.287918866,0.758626701,2.050912703,0.437519164,-12.1937
7083000,2.083708419,2.843017536,0.710599948,1.364402769,16.1,1.376068376,39.17221,-106.38919,3457.46,158.91882,60.76,1.25,0.426883463,2.192323265,37.10671325,10.57118585,0.3563,0.788784878,0.5255099,0.327623935,0.153876645,1.190174663,0.571181002,0.597458087,1.319385619,0,-13.7463
7142300,1.806744695,2.832697673,0.086791678,1.567846127,25.1,1.283887468,37.87159,-98.87614,677.58,4.76724,1819.94,49.53190014,0.423554327,1.420600712,53.13876556,16.18547524,3.00E-04,1.16382103,0.848938457,0.487824779,0.247151536,0.019338256,0.01070337,0.612135073,2.780576969,0,-11.8217
7145700,2.510521561,2.800414593,0.061761152,1.115471238,26.2,1.290640394,37.24955,-97.4039,393.17,3.99175,399.81,39.98016529,0.461991139,0.616670529,21.10194517,35.25431994,0.0346,1.229428206,0.829115689,0.51434044,0.221979011,0.567355278,0.225991,0.163269442,2.256618214,0,-13.9559
7148400,1.909582478,3.200512471,0.079878132,1.676027356,26.05,1.286419753,36.81503,-98.64814,545.41,9.72975,2544.5,12.85876452,0.440312824,1.074450479,29.20863287,22.62557633,5.00E-04,0.963708628,0.70073616,0.425835705,0.232503106,0.118952797,0.062292568,0.536771083,1.300259155,0,-14.0603
7149000,1.975812457,3.009930007,0.079110059,1.523388516,25.95,1.284653465,37.0392,-98.47021,558.82,8.31384,2291.2,21.05980363,0.440488143,1.137586064,30.60762894,22.59679783,3.00E-04,1.064221246,0.767841913,0.455581505,0.238002705,0.184949851,0.093606987,0.592456138,1.806415803,0,-13.5872
7151500,2.316180698,2.980717057,0.070534939,1.286910412,25.75,1.341145833,37.12891,-97.60144,456.85,5.91848,2109,40.74189447,0.4323758,1.488221311,43.27974534,20.09107068,0.0101,1.22456563,0.818204106,0.50259636,0.215281719,0.375064883,0.161932479,0.43252991,2.155437993,0,-12.3308
7167500,2.816464066,2.72132924,0.052068919,0.966221893,24.9,1.245,37.70821,-96.2236,383.36,10.91937,319.62,1.217659138,0.476219233,0.451638642,9.491302411,41.35977655,0.0167,2.15220111,1.849112667,0.670850767,0.462661949,0.838546656,0.297730288,0.212084142,2.483384795,0.065657368,-15.2534
7180500,2.607589322,2.931383518,0.055784621,1.12417377,26.2,1.27804878,38.19645,-96.82458,442.86,4.64743,275.51,4.093078759,0.477398491,0.446890649,8.80958252,40.78892489,0.0015,1.876830526,1.59009707,0.631699297,0.431178489,0.656215582,0.251656032,0.319151962,2.128692789,0,-16.1576
7184000,3.255382615,2.741905558,0.045357618,0.842268293,23.25,1.332378223,37.28125,-95.03267,280.99,3.48891,510.84,5.980544747,0.467109677,0.617892722,17.50598321,35.20875863,0.0078,1.715975888,1.382199885,0.616467737,0.340591654,0.977276483,0.300203263,0.137372313,3.016819812,0,-15.4824
7195800,3.504130048,2.862758316,0.048236422,0.816966915,26,1.262135922,36.25548,-94.43394,371.07,10.46386,38.23,1,0.471236409,0.61561451,15.51429501,31.71159994,0.2232,3.36641176,2.821123493,0.774488423,0.402198958,1.011694582,0.288714907,0.529321367,2.132385434,1,-11.8
7196900,3.703661875,2.863045626,0.046098632,0.773031049,24.95,1.196642686,35.88008,-94.48661,430.12,35.12088,106.35,1.018987342,0.444171802,1.070241509,24.52789265,20.83518367,0.5407,3.599295995,3.081183113,0.780021905,0.419012719,1.202810871,0.324762603,0.371447096,1.511032025,0.144602427,-14.7084
7197000,3.624199863,2.871805996,0.040801094,0.792397247,24.75,1.207317073,35.9212,-94.83856,348.86,21.68267,808.45,1.89504618,0.463775911,0.710652031,18.31122099,28.02524205,0.6716,3.83361343,3.321316369,0.797898448,0.44410393,1.150139812,0.317349996,0.456229005,1.888282264,0.694359968,-12.6616
7208500,1.658678987,2.916186858,0.333134984,1.758138182,28.8,1.5,36.37226,-104.97,2675.36,72.29899,159.22,0.93877551,0.437587611,1.075700573,39.21108645,30.05204099,0.6805,1.653354978,0.913433783,0.598012502,0.188280394,0.214323901,0.129213611,0.61696418,2.645596766,0.018139314,-13.4318
7226500,1.074360027,2.710015455,0.073573558,2.522446281,25.45,1.519402985,35.43838,-103.52579,1587.35,17.56282,5242.75,14.87252199,0.432210226,1.495115433,41.26913379,19.62875995,0.0028,0.577298773,0.373908211,0.286549543,0.154655566,0.004553165,0.004238025,0.073812421,-0.636292615,6.48E-05,-13.2545
7261000,3.749127995,2.903797276,0.037806099,0.774526044,24.2,1.198019802,35.2988,-92.40393,197.55,14.38002,445.81,1.118086697,0.435237434,1.468586542,42.01655918,24.12016656,0.2534,2.992988725,2.414698445,0.716195753,0.342285044,1.349053929,0.359831388,0.397952647,2.288746467,0,-15.2
7263295,3.946117728,3.389746297,0.031045511,0.859007899,25.1,1.274111675,34.8762,-92.77461,260.56,27.63587,119.03,1.011111111,0.442565787,1.069136716,35.74360198,31.56296799,0.8657,5.000829973,3.728644717,0.860619622,0.288205453,1.364765926,0.345850281,0.296225117,1.729301924,0,-15.2
7290650,4.154616016,3.422857728,0.004061026,0.823868611,22.7,1.268156425,32.01778,-90.87694,105.8,7.48765,1688.73,29.5693153,0.460692836,0.958871251,25.87071086,20.46149836,0.7965,4.504964176,3.303674854,0.81530605,0.280783459,1.210778338,0.291429661,0.307445601,1.950952858,0,-11.0545
7291000,4.273158111,3.191381342,0.00356939,0.74684373,24.35,1.278215223,31.50306,-90.7775,129.13,7.60783,479.3,29.15976331,0.451292389,1.133574358,32.34089587,21.03659091,0.9777,5.188176707,3.509729203,0.846542503,0.198569405,1.314143784,0.307534556,0.375506809,1.689006455,0,-11.8728
7292500,4.255530459,3.474859001,0.002579886,0.816551317,23.8,1.265957447,31.32472,-91.10944,115.81,7.03828,2073.09,27.22700451,0.451942058,1.125701249,31.91679972,20.90834052,0.9468,5.085763694,3.37341325,0.838933229,0.185255718,1.326588068,0.311732716,0.449695543,2.912389498,0,-12.1976
7295000,4.38075154,3.553881164,0.001879606,0.811249196,25.25,1.228710462,31.22694,-91.29556,95.88,6.82945,466.58,27.09006211,0.454735702,1.018156815,29.27577101,23.49379325,0.94,5.061492853,3.276449228,0.839611751,0.180542519,1.571256694,0.358672862,0.330516022,2.05207657,0,-12.4216
7299670,1.772833676,4.142273744,0.029132353,2.336526997,26.45,1.449315068,34.35452,-99.74037,497.04,6.82082,828.36,2.065436242,0.450330858,0.627439351,25.78796633,46.92095867,0.0012,0.833215155,0.552666653,0.374394955,0.16823566,0.101725926,0.057380412,0.454826336,1.754610681,0,-16.1798
7301410,1.690138261,2.90849013,0.075416759,1.720859291,25.85,1.325641026,35.4731,-100.12095,787.71,10.70028,769.67,29.56575463,0.408479238,2.697087687,64.37051242,13.82333551,0,0.963149226,0.721125725,0.424016035,0.247578372,0.041160421,0.024353286,0.661661212,1.551905625,0,-13.0112
7301500,1.72773306,3.099671513,0.069424273,1.794068531,25.35,1.38147139,35.16811,-99.50731,841.43,9.12835,6885.07,28.89492754,0.423780659,1.400757126,48.28336859,20.88445664,8.00E-04,0.900953205,0.656207344,0.401804031,0.222052108,0.04705254,0.027233686,0.538401518,2.019104464,0,-13.3382
7315200,2.231993155,3.811487529,0.016256039,1.70766094,26.8,1.367346939,33.81288,-98.08504,310.11,5.60451,501.62,1.273991655,0.443351835,0.866483376,31.43885856,37.6568226,0.0923,1.506226935,1.15002687,0.547172991,0.26656734,0.146243158,0.065521329,0.077192555,3.765730801,0,-15.1413
7315700,2.502206708,3.069474114,0.020816123,1.226706852,25.55,1.327272727,34.00426,-97.56697,286.95,6.30245,1488.69,11.29129412,0.443785762,1.09543242,35.7375998,28.28877283,0.0437,1.589362902,1.214585603,0.565856291,0.283918086,0.35823036,0.143165774,0.158217009,2.74591686,0,-13.9493
7335700,4.235282683,2.837448241,0.043016296,0.669954866,25.65,1.245145631,34.63844,-94.61272,450.35,54.44576,102.57,2.101265823,0.442601345,1.066611262,35.65063188,31.82367023,0.9722,5.445596079,4.445159749,0.888598103,0.393213158,2.116558308,0.499744283,0.321583877,1.952916277,0,-14.7247
